477989.77142675937, 3638120.3820079123, 0.2
477989.99746030685, 3638120.3704180676, 0.2
477990.21584703843, 3638120.4253606303, 0.2
477990.43890671566, 3638120.478445129, 0.2
477990.6510820681, 3638120.544487439, 0.2
477990.86943583837, 3638120.5846488997, 0.2
477991.0831496121, 3638120.6414495464, 0.2
477991.30463378073, 3638120.6871469836, 0.2
477991.51989833394, 3638120.7402488864, 0.2
477991.74608016066, 3638120.795174103, 0.2
477991.96913158306, 3638120.8445633585, 0.2
477992.18751829286, 3638120.8995059626, 0.2
477992.4183359901, 3638120.9359443733, 0.2
477992.6413750492, 3638120.9797907253, 0.2
477992.8675197945, 3638121.0180872115, 0.2
477993.092097278, 3638121.052691901, 0.2
477993.3120512367, 3638121.111326335, 0.2
477993.5320257863, 3638121.17919897, 0.2
477993.75045778515, 3638121.2544656433, 0.2
477993.97200370673, 3638121.3278777315, 0.2
477994.1997610026, 3638121.3901900887, 0.2
477994.4275224142, 3638121.4543500887, 0.2
477994.6506191114, 3638121.5240634363, 0.2
477994.8690222647, 3638121.58639666, 0.2
477995.09367797803, 3638121.656106543, 0.2
477995.31830485945, 3638121.7128829565, 0.2
477995.54138507106, 3638121.775205768, 0.2
477995.7644488066, 3638121.830138027, 0.2
477995.97350193077, 3638121.8943397626, 0.2
477996.1701446478, 3638121.986283895, 0.2
477996.36993011227, 3638122.0893069166, 0.2
477996.5774900951, 3638122.1830743724, 0.2
477996.764902211, 3638122.330468548, 0.2
477996.95696667925, 3638122.4667664664, 0.2
477997.1272666032, 3638122.6308276285, 0.2
477997.31156065577, 3638122.7782287644, 0.2
477997.48652116035, 3638122.9348889505, 0.2
477997.6676889243, 3638123.078601764, 0.2
477997.8395231404, 3638123.2315736255, 0.2
477998.02226638724, 3638123.3826735285, 0.2
477998.19721039844, 3638123.53194317, 0.2
477998.3721461711, 3638123.6775175333, 0.2
477998.54398448125, 3638123.8323370474, 0.2
477998.7189202435, 3638123.9779114183, 0.2
477998.8923093294, 3638124.1290321844, 0.2
477999.06103781523, 3638124.287553935, 0.2
477999.2344268929, 3638124.438674708, 0.2
477999.4062610611, 3638124.5916465973, 0.2
477999.5749854131, 3638124.7483207183, 0.2
477999.75305565767, 3638124.901278717, 0.2
477999.91867842793, 3638125.0653503486, 0.2
478000.08427236794, 3638125.2164885076, 0.2
478000.2498580679, 3638125.363931391, 0.2
478000.42013318255, 3638125.5169067727, 0.2
478000.59040005715, 3638125.6661868775, 0.2
478000.7637890848, 3638125.8173076776, 0.2
478000.9309584925, 3638125.9758329345, 0.2
478001.10124593566, 3638126.1343512465, 0.2
478001.2715251411, 3638126.289174281, 0.2
478001.44181257335, 3638126.4476925996, 0.2
478001.6167688325, 3638126.6025052187, 0.2
478001.79016606236, 3638126.7573213144, 0.2
478001.92934715824, 3638126.9491666323, 0.2
478002.0249044695, 3638127.1540426994, 0.2
478002.10646352154, 3638127.3737311503, 0.2
478002.1957806227, 3638127.5767734763, 0.2
478002.2897789012, 3638127.7816530196, 0.2
478002.38689110125, 3638127.984677979, 0.2
478002.4793179996, 3638128.184018079, 0.2
478002.5234728732, 3638128.409332826, 0.2
478002.56763186184, 3638128.636495213, 0.2
478002.6180063503, 3638128.854405507, 0.2
478002.6637120049, 3638129.076021501, 0.2
478002.69071764126, 3638129.3013744624, 0.2
478002.6959052114, 3638129.530471336, 0.2
478002.715119858, 3638129.757689306, 0.2
478002.7343427353, 3638129.988602554, 0.2
478002.750431102, 3638130.2121321936, 0.2
478002.77586535923, 3638130.43194571, 0.2
478002.79352098156, 3638130.659167155, 0.2
478002.8205266062, 3638130.8845201163, 0.2
478002.84753223445, 3638131.109873078, 0.2
478002.8760762949, 3638131.325984367, 0.2
478002.8874834775, 3638131.5476767896, 0.2
478002.90824478585, 3638131.7693483685, 0.2
478002.9243290291, 3638131.991030368, 0.2
478002.93885013176, 3638132.210868203, 0.2
478002.95025319746, 3638132.4307129863, 0.2
478002.9398217366, 3638132.6469111224, 0.2
478002.9449887175, 3638132.8667698004, 0.2
478002.951722955, 3638133.0903202845, 0.2
478002.96156699676, 3638133.310168541, 0.2
478002.9651955414, 3638133.53926889, 0.2
478002.97661095374, 3638133.7646565903, 0.2
478002.9849206759, 3638133.9955941592, 0.2
478003.0025515837, 3638134.2117297673, 0.2
478003.017093269, 3638134.4408058007, 0.2
478003.0347241778, 3638134.656941409, 0.2
478003.0492493916, 3638134.8786268844, 0.2
478003.07312049647, 3638135.0965962377, 0.2
478003.09077198536, 3638135.3219700437, 0.2
478003.11621033994, 3638135.5436312025, 0.2
478003.1369716333, 3638135.765302784, 0.2
478003.16551567736, 3638135.9814140755, 0.2
478003.18783187185, 3638136.2012345428, 0.2
478003.21793904813, 3638136.4191900003, 0.2
478003.2480297578, 3638136.6297549033, 0.2
478003.2859320285, 3638136.8476929916, 0.2
478003.3207162626, 3638137.0656380295, 0.2
478003.3586020649, 3638137.276185561, 0.2
478003.40117727796, 3638137.4922655914, 0.2
478003.44842954597, 3638137.7083351994, 0.2
478003.5003424059, 3638137.9170038286, 0.2
478003.54913722206, 3638138.1256794073, 0.2
478003.6072943876, 3638138.3380294195, 0.2
478003.60620057245, 3638138.546816158, 0.2
478003.6409559759, 3638138.75182772, 0.2
478003.6679039275, 3638138.951313733, 0.2
478003.69174207264, 3638139.1545019737, 0.2
478003.71871884237, 3638139.366921463, 0.2
478003.7191963951, 3638139.581247647, 0.2
478003.719669831, 3638139.793726189, 0.2
478003.7201638511, 3638140.0154429316, 0.2
478003.72684866097, 3638140.2168217422, 0.2
478003.73977778625, 3638140.4218819393, 0.2
478003.71684122947, 3638140.623326752, 0.2
478003.67207840673, 3638140.8248201967, 0.2
478003.6475787187, 3638141.024420846, 0.2
478003.6123058682, 3638141.2868655524, 0.2
478003.57702890516, 3638141.54746262, 0.2
478003.463607494, 3638141.721394322, 0.2
478003.38294607186, 3638141.9044912714, 0.2
